ID	Word	W1	W2	DEF_SYNT
928	teeter	move	unsteadily	(S1 (S (VP (VB move) (ADVP (RB unsteadily)) (, ,) (PP (IN with) (NP (DT a) (VBG rocking) (NN motion))))))#
929	seesaw	move	unsteadily	(S1 (S (VP (VB move) (ADVP (RB unsteadily)) (, ,) (PP (IN with) (NP (DT a) (VBG rocking) (NN motion))))))#
930	totter	move	unsteadily	(S1 (S (VP (VB move) (ADVP (RB unsteadily)) (, ,) (PP (IN with) (NP (DT a) (VBG rocking) (NN motion))))))#
931	gallivant	wander	aimlessly	(S1 (S (VP (VBP wander) (ADVP (RB aimlessly)) (PP (IN in) (NP (NP (NN search)) (PP (IN of) (NP (NN pleasure))))))))#
932	gad	wander	aimlessly	(S1 (S (VP (VBP wander) (ADVP (RB aimlessly)) (PP (IN in) (NP (NP (NN search)) (PP (IN of) (NP (NN pleasure))))))))#
933	frolic	play	boisterously	(S1 (S (VP (VB play) (ADVP (RB boisterously)))))#
934	lark	play	boisterously	(S1 (S (VP (VB play) (ADVP (RB boisterously)))))#
935	rollick	play	boisterously	(S1 (S (VP (VB play) (ADVP (RB boisterously)))))#
936	skylark	play	boisterously	(S1 (S (VP (VB play) (ADVP (RB boisterously)))))#
937	disport	play	boisterously	(S1 (S (VP (VB play) (ADVP (RB boisterously)))))#
938	sport	play	boisterously	(S1 (S (VP (VB play) (ADVP (RB boisterously)))))#
939	cavort	play	boisterously	(S1 (S (VP (VB play) (ADVP (RB boisterously)))))#
940	gambol	play	boisterously	(S1 (S (VP (VB play) (ADVP (RB boisterously)))))#
941	buck	jump	vertically	(S1 (S (VP (VB jump) (ADVP (RB vertically)) (, ,) (PP (IN with) (NP (NP (NNS legs)) (ADJP (JJ stiff) (CC and) (JJ back) (JJ arched)))))))#
942	scend	heave	upward	(S1 (S (VP (VB rise) (CC or) (VB heave) (ADVP (RB upward)) (PP (IN under) (NP (NP (DT the) (NN influence)) (PP (IN of) (NP (NP (DT a) (JJ natural) (NN force)) (PP (JJ such) (IN as) (NP (DT a) (NN wave))))))))))#
943	crawl	move	slowly	(S1 (S (VP (VB move) (ADVP (RB slowly)) (: ;) (PP (IN in) (NP (NP (DT the) (NN case)) (PP (IN of) (NP (NP (NNS people) (CC or) (NNS animals)) (PP (IN with) (NP (NP (DT the) (NN body)) (PP (IN near) (NP (DT the) (NN ground))))))))))))#
944	creep	move	slowly	(S1 (S (VP (VB move) (ADVP (RB slowly)) (: ;) (PP (IN in) (NP (NP (DT the) (NN case)) (PP (IN of) (NP (NP (NNS people) (CC or) (NNS animals)) (PP (IN with) (NP (NP (DT the) (NN body)) (PP (IN near) (NP (DT the) (NN ground))))))))))))#
945	slither	move	unobtrusively	(S1 (S (VP (TO to) (VP (VP (VB pass)) (CC or) (VP (VB move) (ADVP (RB unobtrusively) (CC or) (RB smoothly)))))))#
946	coast	move	effortlessly	(S1 (S (VP (VB move) (ADVP (RB effortlessly)) (: ;) (PP (IN by) (NP (NP (NN force)) (PP (IN of) (NP (NN gravity))))))))#
947	glide	move	smoothly	(S1 (S (VP (VB move) (ADVP (RB smoothly) (CC and) (RB effortlessly)))))#
948	tremble	jerk	quickly	(S1 (S (VP (VB move) (CC or) (VB jerk) (ADVP (RB quickly) (CC and) (RB involuntarily)) (ADVP (RB up) (CC and) (RB down) (CC or) (RB sideways)))))#
949	judder	vibrate	rapidly	(S1 (S (VP (VP (VB shake)) (CC or) (VP (VB vibrate) (ADVP (RB rapidly) (CC and) (RB intensively))))))#
950	capsize	overturn	accidentally	(S1 (S (VP (VB overturn) (ADVP (RB accidentally)))))#
951	budge	move	very	(S1 (S (VP (VB move) (ADVP (RB very) (RB slightly)))))#
952	breeze	proceed	quickly	(S1 (S (VP (TO to) (VP (VB proceed) (ADVP (RB quickly) (CC and) (RB easily))))))#
953	jiggle	move	fro	(S1 (S (VP (VB move) (ADVP (TO to) (CC and) (RB fro)))))#
954	wiggle	move	fro	(S1 (S (VP (VB move) (ADVP (TO to) (CC and) (RB fro)))))#
955	luff	blowing	equally	(S1 (NP (NN flap) (SBAR (WHADVP (WRB when)) (S (NP (DT the) (NN wind)) (VP (VBZ is) (VP (VBG blowing) (ADVP (RB equally)) (PP (IN on) (NP (DT both) (NNS sides)))))))))#
956	scurry	proceed	hurriedly	(S1 (S (VP (TO to) (VP (VP (VB move) (PP (IN about))) (CC or) (VP (VB proceed) (ADVP (RB hurriedly)))))))#
957	scamper	proceed	hurriedly	(S1 (S (VP (TO to) (VP (VP (VB move) (PP (IN about))) (CC or) (VP (VB proceed) (ADVP (RB hurriedly)))))))#
958	scuttle	proceed	hurriedly	(S1 (S (VP (TO to) (VP (VP (VB move) (PP (IN about))) (CC or) (VP (VB proceed) (ADVP (RB hurriedly)))))))#
959	swim	be	afloat	(S1 (S (VP (VP (VB be) (ADVP (RB afloat) (RB either)) (PP (IN on) (CC or) (IN below) (NP (DT a) (JJ liquid) (NN surface)))) (CC and) (RB not) (VP (VB sink) (PP (TO to) (NP (DT the) (NN bottom)))))))#
960	circumnavigate	travel	around	(S1 (S (VP (VP (VB travel) (ADVP (RB around))) (, ,) (CC either) (PP (IN by) (NP (NN plane) (CC or) (NN ship))))))#
961	sneak	go	stealthily	(S1 (S (VP (TO to) (VP (VB go) (ADVP (RB stealthily) (CC or) (RB furtively))))))#
962	pussyfoot	go	stealthily	(S1 (S (VP (TO to) (VP (VB go) (ADVP (RB stealthily) (CC or) (RB furtively))))))#
963	ford	's	shallow	(S1 (S (VP (VB cross) (NP (NP (DT a) (NN river)) (SBAR (WHADVP (WRB where)) (S (NP (PRP it)) (VP (VBZ 's) (ADVP (RB shallow)))))))))#
964	decussate	intersect	so	(S1 (S (VP (VB cross) (CC or) (VB intersect) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB form) (NP (DT a) (NN cross)))))))))#
965	slink	walk	stealthily	(S1 (S (VP (VBP walk) (ADVP (RB stealthily)))))#
966	prowl	move	about	(S1 (S (VP (VB move) (ADVP (ADVP (RB about) (RB in)) (CC or) (ADVP (RB as) (IN if))) (PP (IN in) (NP (DT a) (JJ predatory) (NN manner))))))#
967	skulk	move	stealthily	(S1 (S (VP (VB move) (ADVP (RB stealthily)))))#
968	toddle	walk	unsteadily	(S1 (S (VP (VBP walk) (ADVP (RB unsteadily)))))#
969	dodder	walk	unsteadily	(S1 (S (VP (VBP walk) (ADVP (RB unsteadily)))))#
970	waddle	walk	unsteadily	(S1 (S (VP (VBP walk) (ADVP (RB unsteadily)))))#
971	footslog	walk	heavily	(S1 (S (VP (VB walk) (ADVP (RB heavily) (CC and) (RB firmly)) (, ,) (PP (PP (IN as) (SBAR (WHADVP (WRB when)) (FRAG (ADJP (JJ weary))))) (, ,) (CC or) (PP (IN through) (NP (NN mud)))))))#
972	plod	walk	heavily	(S1 (S (VP (VB walk) (ADVP (RB heavily) (CC and) (RB firmly)) (, ,) (PP (PP (IN as) (SBAR (WHADVP (WRB when)) (FRAG (ADJP (JJ weary))))) (, ,) (CC or) (PP (IN through) (NP (NN mud)))))))#
973	trudge	walk	heavily	(S1 (S (VP (VB walk) (ADVP (RB heavily) (CC and) (RB firmly)) (, ,) (PP (PP (IN as) (SBAR (WHADVP (WRB when)) (FRAG (ADJP (JJ weary))))) (, ,) (CC or) (PP (IN through) (NP (NN mud)))))))#
974	clamber	climb	awkwardly	(S1 (S (VP (VB climb) (ADVP (RB awkwardly)) (, ,) (SBAR (IN as) (IN if) (S (PP (IN by) (S (VP (VBG scrambling)))))))))#
975	shin	climb	awkwardly	(S1 (S (VP (VB climb) (ADVP (RB awkwardly)) (, ,) (SBAR (IN as) (IN if) (S (PP (IN by) (S (VP (VBG scrambling)))))))))#
976	shinny	climb	awkwardly	(S1 (S (VP (VB climb) (ADVP (RB awkwardly)) (, ,) (SBAR (IN as) (IN if) (S (PP (IN by) (S (VP (VBG scrambling)))))))))#
977	escalade	climb	up	(S1 (S (VP (VB climb) (ADVP (RB up) (CC and) (RB over)))))#
978	stalk	walk	stiffly	(S1 (S (VP (VBP walk) (ADVP (RB stiffly)))))#
979	flounce	walk	emphatically	(S1 (S (VP (VBP walk) (ADVP (RB emphatically)))))#
980	exhibit	walk	ostentatiously	(S1 (S (VP (VBP walk) (ADVP (RB ostentatiously)))))#
981	stomp	walk	heavily	(S1 (S (VP (VBP walk) (ADVP (RB heavily)))))#
982	outrun	run	faster	(S1 (S (VP (VB run) (ADVP (RBR faster) (IN than)))))#
983	sprint	run	very	(S1 (S (VP (VB run) (ADVP (RB very) (RB fast)) (, ,) (PP (ADVP (RB usually)) (IN for) (NP (DT a) (JJ short) (NN distance))))))#
984	lope	run	easily	(S1 (S (VP (VB run) (ADVP (RB easily)))))#
985	slouch	walk	slovenly	(S1 (S (VP (VBP walk) (ADVP (RB slovenly)))))#
986	clomp	walk	clumsily	(S1 (S (VP (VBP walk) (ADVP (RB clumsily)))))#
987	parallel-park	park	directly	(S1 (S (VP (VB park) (ADVP (RB directly)) (PP (IN behind) (NP (DT another) (NN vehicle))))))#
988	schuss	ski	downhill	(S1 (S (VP (VB ski) (ADVP (RB downhill)))))#
989	zoom	rise	rapidly	(S1 (S (VP (VB rise) (ADVP (RB rapidly)))))#
990	taxi	travel	slowly	(S1 (S (VP (VB travel) (ADVP (RB slowly)))))#
991	recommit	send	back	(S1 (S (VP (VB send) (ADVP (RB back) (PP (TO to) (NP (DT a) (NN committee)))))))#
992	hedgehop	fly	very	(S1 (S (VP (VB fly) (ADVP (RB very) (RB close) (PP (TO to) (NP (DT the) (NN ground)))))))#
993	flat-hat	fly	very	(S1 (S (VP (VB fly) (ADVP (RB very) (RB close) (PP (TO to) (NP (DT the) (NN ground)))))))#
994	outride	ride	better	(S1 (S (VP (VB ride) (ADVP (ADVP (RBR better)) (, ,) (ADVP (RBR faster)) (, ,) (CC or) (ADVP (RBR further)) (IN than)))))#
995	galumph	move	around	(S1 (S (VP (VB move) (ADVP (RB around)) (ADVP (RB heavily) (CC and) (RB clumsily)))))#
996	vault	bound	vigorously	(S1 (VP (VBN bound) (ADVP (RB vigorously))))#
997	hop-skip	jump	lightly	(S1 (S (VP (VBP jump) (ADVP (RB lightly)))))#
998	caper	jump	about	(S1 (S (VP (VB jump) (ADVP (RB about) (RB playfully)))))#
999	crash-dive	descend	steeply	(S1 (S (VP (VB descend) (ADVP (RB steeply) (CC and) (RB rapidly)))))#
1000	chandelle	climb	suddenly	(S1 (S (VP (VB climb) (ADVP (RB suddenly) (CC and) (RB steeply)))))#
1001	flop	fall	suddenly	(S1 (S (VP (VB fall) (ADVP (RB suddenly) (CC and) (RB abruptly)))))#
1002	plummet	drop	sharply	(S1 (S (VP (VB drop) (ADVP (RB sharply)))))#
1003	disembark	go	ashore	(S1 (S (VP (VB go) (ADVP (RB ashore)))))#
1004	debark	go	ashore	(S1 (S (VP (VB go) (ADVP (RB ashore)))))#
1005	hand	usher	somewhere	(S1 (S (VP (VP (VB guide) (CC or) (VB conduct)) (CC or) (VP (VB usher) (ADVP (RB somewhere))))))#
1006	dispel	go	away	(S1 (S (S (VP (VBP force) (S (VP (TO to) (VP (VB go) (ADVP (RB away))))))) (: ;) (VP (VBD used) (NP (DT both)) (PP (IN with) (NP (JJ concrete) (CC and) (JJ metaphoric) (NNS meanings))))))#
1007	banish	drive	away	(S1 (S (VP (VB drive) (ADVP (RB away)))))#
1008	hound	chase	relentlessly	(S1 (S (VP (VB pursue) (CC or) (VB chase) (ADVP (RB relentlessly)))))#
1009	hightail	leave	as	(S1 (S (VP (VB leave) (ADVP (ADVP (RB as) (RB fast)) (PP (IN as) (ADJP (JJ possible)))))))#
1010	decamp	leave	suddenly	(S1 (S (VP (VBP leave) (ADVP (RB suddenly)))))#
1011	vamoose	leave	suddenly	(S1 (S (VP (VBP leave) (ADVP (RB suddenly)))))#
1012	scram	leave	immediately	(S1 (S (S (VP (VB leave) (ADVP (RB immediately)))) (: ;) (VP (VBD used) (ADVP (RB usually)) (PP (IN in) (NP (DT the) (JJ imperative) (NN form))))))#
1013	tarry	leave	slowly	(S1 (S (VP (VB leave) (ADVP (RB slowly) (CC and) (RB hesitantly)))))#
1014	linger	leave	slowly	(S1 (S (VP (VB leave) (ADVP (RB slowly) (CC and) (RB hesitantly)))))#
1015	transgress	pass	beyond	(S1 (S (VP (VB pass) (ADVP (RB beyond)) (PRN (-LRB- -LRB-) (NP (NNS limits) (CC or) (NNS boundaries)) (-RRB- -RRB-)))))#
1016	trespass	pass	beyond	(S1 (S (VP (VB pass) (ADVP (RB beyond)) (PRN (-LRB- -LRB-) (NP (NNS limits) (CC or) (NNS boundaries)) (-RRB- -RRB-)))))#
1017	overstep	pass	beyond	(S1 (S (VP (VB pass) (ADVP (RB beyond)) (PRN (-LRB- -LRB-) (NP (NNS limits) (CC or) (NNS boundaries)) (-RRB- -RRB-)))))#
1018	congregate	come	together	(S1 (S (S (VP (VBN come) (ADVP (RB together)))) (, ,) (ADVP (RB usually)) (PP (IN for) (NP (DT a) (NN purpose)))))#
1019	reconvene	meet	again	(S1 (S (VP (VB meet) (ADVP (RB again)))))#
1020	huddle	draw	together	(S1 (S (VP (NNP crowd) (CC or) (VP (VB draw) (ADVP (RB together))))))#
1021	herd	move	together	(S1 (S (VP (VB move) (ADVP (RB together)) (, ,) (PP (IN like) (NP (DT a) (NN herd))))))#
1022	diverge	draw	apart	(S1 (S (VP (VB move) (CC or) (VB draw) (ADVP (RB apart)))))#
1023	swerve	turn	sharply	(S1 (S (S (VP (VB turn) (ADVP (RB sharply)))) (: ;) (S (VP (VB change) (NP (NN direction)) (ADVP (RB abruptly))))))#
1024	trend	turn	sharply	(S1 (S (S (VP (VB turn) (ADVP (RB sharply)))) (: ;) (S (VP (VB change) (NP (NN direction)) (ADVP (RB abruptly))))))#
1025	hunch	bending	forward	(S1 (S (VP (VB round) (NP (CD one) (POS 's)) (ADVP (RB back)) (PP (IN by) (S (VP (VP (VBG bending) (ADVP (RB forward))) (CC and) (VP (VBG drawing) (NP (DT the) (NNS shoulders)) (ADVP (RB forward)))))))))#
1026	whirl	revolve	quickly	(S1 (S (VP (VB revolve) (ADVP (RB quickly) (CC and) (RB repeatedly)) (PP (IN around) (NP (NP (CD one) (POS 's)) (JJ own) (NN axis))))))#
1027	gyrate	revolve	quickly	(S1 (S (VP (VB revolve) (ADVP (RB quickly) (CC and) (RB repeatedly)) (PP (IN around) (NP (NP (CD one) (POS 's)) (JJ own) (NN axis))))))#
1028	bustle	move	energetically	(S1 (S (VP (VP (VB move)) (CC or) (VP (VB cause) (S (VP (TO to) (VP (VB move) (ADVP (RB energetically) (CC or) (RB busily)))))))))#
1029	fidget	move	restlessly	(S1 (S (VP (VB move) (ADVP (RB restlessly)))))#
1030	hotfoot	move	fast	(S1 (S (VP (VB move) (ADVP (RB fast)))))#
1031	hie	move	fast	(S1 (S (VP (VB move) (ADVP (RB fast)))))#
1032	shack	walk	draggingly	(S1 (S (VP (VP (VB move) (, ,) (VB proceed)) (, ,) (CC or) (VP (VB walk) (ADVP (RB draggingly) (CC or) (RB slowly))))))#
1033	flinch	draw	back	(S1 (S (VP (VB draw) (ADVP (RB back)) (, ,) (PP (IN as) (PP (IN with) (NP (NN fear) (CC or) (NN pain)))))))#
1034	funk	draw	back	(S1 (S (VP (VB draw) (ADVP (RB back)) (, ,) (PP (IN as) (PP (IN with) (NP (NN fear) (CC or) (NN pain)))))))#
1035	cringe	draw	back	(S1 (S (VP (VB draw) (ADVP (RB back)) (, ,) (PP (IN as) (PP (IN with) (NP (NN fear) (CC or) (NN pain)))))))#
1036	quail	draw	back	(S1 (S (VP (VB draw) (ADVP (RB back)) (, ,) (PP (IN as) (PP (IN with) (NP (NN fear) (CC or) (NN pain)))))))#
1037	scoot	move	very	(S1 (S (VP (VB run) (CC or) (VB move) (ADVP (RB very) (RB quickly) (CC or) (RB hastily)))))#
1038	shuttle	travel	back	(S1 (S (VP (VBP travel) (ADVP (RB back) (CC and) (RB forth)) (PP (IN between) (NP (CD two) (NNS points))))))#
1039	throng	press	tightly	(S1 (S (VP (VP (VB press) (ADVP (RB tightly) (RB together))) (CC or) (VP (VB cram)))))#
1040	mob	press	tightly	(S1 (S (VP (VP (VB press) (ADVP (RB tightly) (RB together))) (CC or) (VP (VB cram)))))#
1041	deviate	turn	aside	(S1 (S (S (VP (VB turn) (ADVP (RB aside)))) (: ;) (S (VP (VB turn) (PRT (RP away)) (PP (IN from))))))#
1042	trickle	flow	slowly	(S1 (S (S (VP (VB run) (CC or) (VB flow) (ADVP (RB slowly)))) (, ,) (PP (IN as) (PP (IN in) (NP (NNS drops))) (CC or) (PP (IN in) (NP (DT an) (JJ unsteady) (NN stream))))))#
1043	seep	pass	gradually	(S1 (S (VP (VP (VB pass) (ADVP (RB gradually))) (CC or) (VP (VB leak) (PRT (RP through)) (NP (QP (CC or) (RB as)) (IN if)) (PP (IN through) (NP (JJ small) (NNS openings)))))))#
1044	inch	advance	slowly	(S1 (S (VP (VB advance) (ADVP (RB slowly)) (, ,) (SBAR (IN as) (IN if) (S (PP (IN by) (NP (NNS inches))))))))#
1045	abscond	run	away	(S1 (S (S (VP (VB run) (ADVP (RB away)))) (: ;) (S (ADVP (RB usually)) (VP (VBZ includes) (VP (VBG taking) (NP (NP (NN something)) (CC or) (NP (NP (NN somebody)) (ADVP (IN along)))))))))#
1046	absquatulate	run	away	(S1 (S (S (VP (VB run) (ADVP (RB away)))) (: ;) (S (ADVP (RB usually)) (VP (VBZ includes) (VP (VBG taking) (NP (NP (NN something)) (CC or) (NP (NP (NN somebody)) (ADVP (IN along)))))))))#
1047	skedaddle	run	away	(S1 (S (VP (VB run) (ADVP (RB away)) (, ,) (SBAR (IN as) (IN if) (S (PP (IN in) (NP (DT a) (NN panic))))))))#
1048	dispread	spread	abroad	(S1 (S (VP (VBN spread) (ADVP (RB abroad) (CC or) (RB out)))))#
1049	retransmit	transmit	again	(S1 (S (VP (VB transmit) (ADVP (RB again)))))#
1050	peregrinate	travel	around	(S1 (S (S (VP (VB travel) (ADVP (RB around)) (, ,) (ADVP (RB through)))) (, ,) (CC or) (ADVP (RB over)) (, ,) (PP (ADVP (RB especially)) (IN on) (NP (NN foot)))))#
1051	pronate	directed	downwards	(S1 (S (VP (VB turn) (NP (NP (DT the) (NN forearm)) (CC or) (NP (DT the) (NN hand))) (SBAR (IN so) (IN that) (S (NP (DT the) (NN palm)) (VP (VBZ is) (VP (VBN directed) (ADVP (RB downwards)))))))))#
1052	outdistance	go	far	(S1 (S (VP (VB go) (ADVP (RB far) (RB ahead) (PP (IN of))))))#
1053	distance	go	far	(S1 (S (VP (VB go) (ADVP (RB far) (RB ahead) (PP (IN of))))))#
1054	career	move	headlong	(S1 (S (VP (VB move) (ADVP (RB headlong)) (PP (IN at) (NP (JJ high) (NN speed))))))#
1055	manure	spread	manure	(S1 (S (VP (VBN spread) (ADVP (RB manure)) (, ,) (PP (IN as) (PP (IN for) (NP (NN fertilization)))))))#
1056	hare	run	quickly	(S1 (S (VP (VB run) (ADVP (RB quickly)) (, ,) (PP (IN like) (NP (DT a) (NN hare))))))#
1057	evert	turn	inside	(S1 (S (S (VP (VB turn) (ADVP (RB inside)) (ADVP (RB out)))) (: ;) (S (VP (VB turn) (NP (NP (DT the) (JJ inner) (NN surface)) (PP (IN of) (NP (NN outward))))))))#
1058	supinate	is	downward	(S1 (S (VP (VP (VB turn) (-LRB- -LRB-) (NP (DT the) (NN hand) (CC or) (NN forearm)) (-RRB- -RRB-) (ADVP (RB so)) (SBAR (IN that) (S (NP (DT the) (NN back)) (VP (VBZ is) (ADVP (RB downward) (CC or) (RB backward)))))) (, ,) (CC or) (VP (VB turn) (PRT (RP out)) (PRN (-LRB- -LRB-) (NP (DT the) (NN leg)) (-RRB- -RRB-))))))#
1059	jackrabbit	go	forward	(S1 (S (VP (VP (VB go) (ADVP (RB forward))) (CC or) (VP (VB start) (PP (IN with) (NP (DT a) (JJ fast) (, ,) (JJ sudden) (NN movement)))))))#
1060	undergo	pass	through	(S1 (S (VP (VB pass) (ADVP (RB through)))))#
1061	overexpose	expose	excessively	(S1 (S (VP (VB expose) (ADVP (RB excessively)))))#
1062	underexpose	expose	insufficiently	(S1 (S (VP (VB expose) (ADVP (RB insufficiently)))))#
1063	misperceive	perceive	incorrectly	(S1 (S (VP (VBP perceive) (ADVP (RB incorrectly)))))#
1064	glimpse	see	briefly	(S1 (S (VP (VP (VB catch) (NP (NP (DT a) (NN glimpse)) (PP (IN of)))) (CC or) (VP (VB see) (ADVP (RB briefly))))))#
1065	stink	smell	badly	(S1 (S (VP (VBP smell) (ADVP (RB badly) (CC and) (RB offensively)))))#
1066	flaunt	display	proudly	(S1 (S (S (VP (VB display) (ADVP (RB proudly)))) (: ;) (S (VP (VB act) (ADVP (RB ostentatiously) (CC or) (RB pretentiously))))))#
1067	ostentate	display	proudly	(S1 (S (S (VP (VB display) (ADVP (RB proudly)))) (: ;) (S (VP (VB act) (ADVP (RB ostentatiously) (CC or) (RB pretentiously))))))#
1068	swank	display	proudly	(S1 (S (S (VP (VB display) (ADVP (RB proudly)))) (: ;) (S (VP (VB act) (ADVP (RB ostentatiously) (CC or) (RB pretentiously))))))#
1069	rubberneck	stare	curiously	(S1 (S (S (VP (VB strain) (S (VP (TO to) (VP (VB watch)))))) (: ;) (S (VP (VB stare) (ADVP (RB curiously))))))#
1070	rediscover	discover	again	(S1 (S (VP (VB discover) (ADVP (RB again)))))#
1071	reorientate	orient	once	(S1 (S (VP (VB orient) (ADVP (RB once) (RB again)) (, ,) (PP (IN after) (NP (DT a) (NN disorientation))))))#
1072	glimmer	shine	brightly	(S1 (S (VP (VBP shine) (ADVP (RB brightly)) (, ,) (PP (IN like) (NP (NP (DT a) (NN star)) (CC or) (NP (DT a) (NN light)))))))#
1073	leer	look	suggestively	(S1 (S (S (VP (VB look) (ADVP (RB suggestively) (CC or) (RB obliquely)))) (: ;) (VP (VBP look) (CC or) (VBP gaze) (PP (IN with) (NP (DT a) (ADJP (JJ sly) (, ,) (JJ immodest) (, ,) (CC or) (JJ malign)) (NN expression))))))#
1074	goggle	look	stupidly	(S1 (S (S (VP (VB look) (PP (IN with) (NP (NN amazement))))) (: ;) (S (VP (VB look) (ADVP (RB stupidly))))))#
1075	gape	look	stupidly	(S1 (S (S (VP (VB look) (PP (IN with) (NP (NN amazement))))) (: ;) (S (VP (VB look) (ADVP (RB stupidly))))))#
1076	gawp	look	stupidly	(S1 (S (S (VP (VB look) (PP (IN with) (NP (NN amazement))))) (: ;) (S (VP (VB look) (ADVP (RB stupidly))))))#
1077	gawk	look	stupidly	(S1 (S (S (VP (VB look) (PP (IN with) (NP (NN amazement))))) (: ;) (S (VP (VB look) (ADVP (RB stupidly))))))#
1078	peer	look	searchingly	(S1 (S (VP (VB look) (ADVP (RB searchingly)))))#
1079	peal	sound	loudly	(S1 (S (VP (VB sound) (ADVP (RB loudly) (CC and) (RB sonorously)))))#
1080	toll	ring	slowly	(S1 (S (VP (VB ring) (ADVP (RB slowly)))))#
1081	bong	ring	loudly	(S1 (S (VP (VB ring) (ADVP (RB loudly) (CC and) (RB deeply)))))#
1082	hark	used	mostly	(S1 (S (VP (VB listen) (: ;) (VP (VBN used) (ADVP (RB mostly)) (PP (IN in) (NP (DT the) (NN imperative)))))))#
1083	harken	used	mostly	(S1 (S (VP (VB listen) (: ;) (VP (VBN used) (ADVP (RB mostly)) (PP (IN in) (NP (DT the) (NN imperative)))))))#
1084	hearken	used	mostly	(S1 (S (VP (VB listen) (: ;) (VP (VBN used) (ADVP (RB mostly)) (PP (IN in) (NP (DT the) (NN imperative)))))))#
1085	rescue	take	forcibly	(S1 (S (VP (VB take) (ADVP (RB forcibly)) (PP (IN from) (NP (JJ legal) (NN custody))))))#
1086	repurchase	had	previously	(S1 (S (VP (VB buy) (SBAR (WHNP (WP what)) (S (VP (VBD had) (ADVP (RB previously)) (VP (VBN been) (VP (VBN sold) (, ,) (VBN lost) (, ,) (CC or) (VBN given) (ADVP (RB away))))))))))#
1087	discard	cast	away	(S1 (S (VP (VP (VB throw)) (CC or) (VP (VB cast) (ADVP (RB away))))))#
1088	reallot	allot	again	(S1 (S (VP (VB allot) (ADVP (RB again)))))#
1089	reapportion	apportion	anew	(S1 (S (VP (VP (VB allocate)) (, ,) (VP (VB distribute)) (, ,) (CC or) (VP (VB apportion) (ADVP (RB anew))))))#
1090	reallocate	apportion	anew	(S1 (S (VP (VP (VB allocate)) (, ,) (VP (VB distribute)) (, ,) (CC or) (VP (VB apportion) (ADVP (RB anew))))))#
1091	remainder	sell	cheaply	(S1 (S (VP (VB sell) (ADVP (RB cheaply)) (PP (IN as) (NP (NNS remainders))))))#
1092	regain	find	back	(S1 (S (S (VP (VP (VB get)) (CC or) (VP (VB find) (ADVP (RB back))))) (: ;) (S (VP (VB recover) (NP (NP (DT the) (NN use)) (PP (IN of)))))))#
1093	husband	use	cautiously	(S1 (S (VP (VB use) (ADVP (RB cautiously) (CC and) (RB frugally)))))#
1094	economize	use	cautiously	(S1 (S (VP (VB use) (ADVP (RB cautiously) (CC and) (RB frugally)))))#
1095	economise	use	cautiously	(S1 (S (VP (VB use) (ADVP (RB cautiously) (CC and) (RB frugally)))))#
1096	scrounge	look	around	(S1 (S (VP (VB collect) (CC or) (VB look) (ADVP (RB around)) (PP (IN for)) (PRN (-LRB- -LRB-) (NP (NN food)) (-RRB- -RRB-)))))#
1097	reconquer	conquer	anew	(S1 (S (VP (VB conquer) (ADVP (RB anew)))))#
1098	pinpoint	locate	exactly	(S1 (S (VP (VBP locate) (ADVP (RB exactly)))))#
1099	outbid	bid	higher	(S1 (S (VP (VB bid) (ADVP (ADVP (RBR higher)) (PP (IN than) (NP (NNS others)))))))#
1100	hog	take	greedily	(S1 (S (S (VP (VB take) (ADVP (RB greedily)))) (: ;) (S (VP (VB take) (NP (NP (JJR more)) (PP (IN than) (NP (NP (CD one) (POS 's)) (NN share))))))))#
1101	hoard	gather	together	(S1 (S (VP (VP (VB get)) (CC or) (VP (VB gather) (ADVP (RB together))))))#
1102	reimpose	impose	anew	(S1 (S (VP (VB impose) (ADVP (RB anew)))))#
1103	disinherit	prevent	deliberately	(S1 (S (VP (VB prevent) (ADVP (RB deliberately)) (PRN (-LRB- -LRB-) (PP (IN as) (PP (IN by) (S (VP (VBG making) (NP (DT a) (NN will)))))) (-RRB- -RRB-)) (PP (IN from) (S (VP (VBG inheriting)))))))#
1104	restock	stock	again	(S1 (S (VP (VB stock) (ADVP (RB again)))))#
1105	borrow	get	temporarily	(S1 (S (VP (VB get) (ADVP (RB temporarily)))))#
1106	lend	give	temporarily	(S1 (S (S (VP (VB give) (ADVP (RB temporarily)))) (: ;) (S (VP (VB let) (S (VP (VB have) (PP (IN for) (NP (DT a) (JJ limited) (NN time)))))))))#
1107	loan	give	temporarily	(S1 (S (S (VP (VB give) (ADVP (RB temporarily)))) (: ;) (S (VP (VB let) (S (VP (VB have) (PP (IN for) (NP (DT a) (JJ limited) (NN time)))))))))#
1108	amortize	liquidate	gradually	(S1 (S (VP (VB liquidate) (ADVP (RB gradually)))))#
1109	amortise	liquidate	gradually	(S1 (S (VP (VB liquidate) (ADVP (RB gradually)))))#
1110	redispose	dispose	anew	(S1 (S (VP (VB dispose) (ADVP (RB anew)))))#
1111	readmit	admit	again	(S1 (S (VP (VB admit) (ADVP (RB again) (CC or) (RB anew)))))#
1112	reelect	elect	again	(S1 (S (VP (VB elect) (ADVP (RB again)))))#
1113	electioneer	work	actively	(S1 (S (VP (VB work) (ADVP (RB actively)) (PP (IN for) (NP (NP (DT a) (JJ political) (NN candidate)) (CC or) (NP (DT a) (NN party)))))))#
